epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,2209.63,1.11973,0.90232,0.9628,0.53751,0.4547,0.44722,0.27273,1.31816,1.8496,1.09397,0.000594052,0.000594052,0.000594052
143,2224.76,1.12069,0.90082,0.96063,0.48827,0.46404,0.44146,0.26581,1.35216,1.77742,1.11213,0.000590385,0.000590385,0.000590385
144,2239.91,1.11674,0.88486,0.9652,0.60155,0.42095,0.45229,0.27694,1.36094,1.77761,1.10846,0.000586719,0.000586719,0.000586719
145,2255.29,1.12017,0.89547,0.96556,0.60082,0.43192,0.4653,0.28764,1.33121,1.72779,1.10305,0.000583053,0.000583053,0.000583053
146,2271.03,1.11737,0.89841,0.95694,0.63261,0.42082,0.48305,0.29186,1.35811,1.84141,1.11411,0.000579386,0.000579386,0.000579386
147,2286.76,1.11753,0.90458,0.96583,0.58486,0.45336,0.4822,0.29922,1.34304,1.85788,1.10547,0.00057572,0.00057572,0.00057572
148,2302.25,1.12743,0.86262,0.96681,0.52897,0.47089,0.47075,0.29185,1.32797,1.83299,1.08863,0.000572054,0.000572054,0.000572054
149,2317.63,1.13631,0.88972,0.97055,0.56632,0.43913,0.45189,0.28689,1.31417,1.91439,1.0936,0.000568388,0.000568388,0.000568388
150,2332.78,1.13739,0.90717,0.96535,0.53885,0.46712,0.456,0.28438,1.35244,1.83039,1.11108,0.000564721,0.000564721,0.000564721
151,2347.94,1.09084,0.84918,0.96052,0.58669,0.44363,0.46598,0.2889,1.34226,1.82238,1.10166,0.000561055,0.000561055,0.000561055
152,2363.35,1.06717,0.81677,0.95151,0.59376,0.40899,0.45077,0.27373,1.35944,1.80239,1.11984,0.000557389,0.000557389,0.000557389
153,2378.76,1.07534,0.8649,0.95897,0.70103,0.41318,0.48452,0.29812,1.31551,1.81521,1.08233,0.000553722,0.000553722,0.000553722
154,2394.28,1.08696,0.84358,0.94918,0.56944,0.47179,0.46862,0.28986,1.36288,1.91454,1.09511,0.000550056,0.000550056,0.000550056
155,2409.67,1.12944,0.87391,0.9607,0.54123,0.46544,0.468,0.28533,1.30648,1.90317,1.08421,0.00054639,0.00054639,0.00054639
156,2425.15,1.08138,0.83891,0.9456,0.53287,0.49123,0.46375,0.28299,1.31662,1.73107,1.09231,0.000542723,0.000542723,0.000542723
157,2440.53,1.08895,0.84097,0.94505,0.58008,0.46112,0.45966,0.28603,1.33242,1.87945,1.1021,0.000539057,0.000539057,0.000539057
158,2455.94,1.11134,0.85111,0.94485,0.64103,0.43364,0.48009,0.29658,1.32745,1.84182,1.09936,0.000535391,0.000535391,0.000535391
159,2471.24,1.09379,0.84636,0.95053,0.60709,0.42246,0.462,0.27821,1.37044,1.93194,1.11773,0.000531725,0.000531725,0.000531725
160,2486.74,1.06084,0.82028,0.93678,0.60504,0.46513,0.48518,0.29049,1.37288,1.74667,1.11939,0.000528058,0.000528058,0.000528058
161,2502.2,1.08338,0.82868,0.9447,0.57262,0.45584,0.47334,0.28537,1.36959,1.86933,1.11764,0.000524392,0.000524392,0.000524392
162,2517.61,1.07165,0.81986,0.95045,0.58757,0.48237,0.48393,0.28927,1.3287,1.72802,1.10031,0.000520726,0.000520726,0.000520726
163,2532.92,1.09416,0.86418,0.96063,0.53722,0.48444,0.46404,0.28586,1.33338,1.74582,1.08474,0.000517059,0.000517059,0.000517059
